StudentID,StudentName,Department
20261135,Student_1135,CE
20261136,Student_1136,IE
20261137,Student_1137,ME
20261138,Student_1138,CE
20261139,Student_1139,ME
20261140,Student_1140,IE
20261141,Student_1141,ME
20261142,Student_1142,IE
20261143,Student_1143,SE
20261144,Student_1144,CE
20261145,Student_1145,CE
20261146,Student_1146,EEE
20261147,Student_1147,SE
20261148,Student_1148,IE
20261149,Student_1149,IE
20261150,Student_1150,IE
20261151,Student_1151,CE
20261152,Student_1152,EEE
20261153,Student_1153,SE
20261154,Student_1154,IE
20261155,Student_1155,IE
20261156,Student_1156,ME
20261157,Student_1157,IE
20261158,Student_1158,ME
20261159,Student_1159,CE
20261160,Student_1160,SE
20261161,Student_1161,IE
20261162,Student_1162,CE
20261163,Student_1163,CE
20261164,Student_1164,EEE
20261165,Student_1165,ME
20261166,Student_1166,EEE
20261167,Student_1167,IE
20261168,Student_1168,SE
20261169,Student_1169,EEE
20261170,Student_1170,IE
20261171,Student_1171,ME
20261172,Student_1172,SE
20261173,Student_1173,ME
20261174,Student_1174,SE
20261175,Student_1175,CE
20261176,Student_1176,SE
20261177,Student_1177,CE
20261178,Student_1178,EEE
20261179,Student_1179,SE
20261180,Student_1180,ME
20261181,Student_1181,SE
20261182,Student_1182,EEE
20261183,Student_1183,ME
20261184,Student_1184,SE
20261185,Student_1185,SE
20261186,Student_1186,IE
20261187,Student_1187,EEE
20261188,Student_1188,CE
20261189,Student_1189,CE
20261190,Student_1190,ME
20261191,Student_1191,CE
20261192,Student_1192,CE
20261193,Student_1193,IE
20261194,Student_1194,EEE
20261195,Student_1195,EEE
20261196,Student_1196,IE
20261197,Student_1197,SE
20261198,Student_1198,EEE
20261199,Student_1199,EEE
20261200,Student_1200,CE
20261201,Student_1201,ME
20261202,Student_1202,IE
20261203,Student_1203,EEE
20261204,Student_1204,ME
20261205,Student_1205,ME
20261206,Student_1206,CE
20261207,Student_1207,ME
20261208,Student_1208,ME
20261209,Student_1209,CE
20261210,Student_1210,IE
20261211,Student_1211,SE
20261212,Student_1212,IE
20261213,Student_1213,EEE
20261214,Student_1214,SE
20261215,Student_1215,ME
20261216,Student_1216,CE
20261217,Student_1217,SE
20261218,Student_1218,EEE
20261219,Student_1219,EEE
20261220,Student_1220,EEE
20261221,Student_1221,EEE
20261222,Student_1222,ME
20261223,Student_1223,CE
20261224,Student_1224,CE
20261225,Student_1225,IE
20261226,Student_1226,IE
20261227,Student_1227,IE
20261228,Student_1228,EEE
20261229,Student_1229,ME
20261230,Student_1230,EEE
20261231,Student_1231,SE
20261232,Student_1232,CE
20261233,Student_1233,IE
20261234,Student_1234,CE
20261235,Student_1235,SE
20261236,Student_1236,SE
20261237,Student_1237,ME
20261238,Student_1238,SE
20261239,Student_1239,EEE
20261240,Student_1240,IE
20261241,Student_1241,IE
20261242,Student_1242,EEE
20261243,Student_1243,ME
20261244,Student_1244,CE
20261245,Student_1245,IE
20261246,Student_1246,SE
20261247,Student_1247,ME
20261248,Student_1248,IE
20261249,Student_1249,ME
20261250,Student_1250,IE
20261251,Student_1251,SE
20261252,Student_1252,EEE
20261253,Student_1253,CE
20261254,Student_1254,SE
20261255,Student_1255,EEE
20261256,Student_1256,CE
20261257,Student_1257,CE
20261258,Student_1258,IE
20261259,Student_1259,ME
20261260,Student_1260,IE
20261261,Student_1261,EEE
20261262,Student_1262,CE
20261263,Student_1263,ME
20261264,Student_1264,ME
20261265,Student_1265,CE
20261266,Student_1266,ME
20261267,Student_1267,CE
20261268,Student_1268,IE
20261269,Student_1269,EEE
20261270,Student_1270,EEE
20261271,Student_1271,ME
20261272,Student_1272,CE
20261273,Student_1273,SE
20261274,Student_1274,ME
20261275,Student_1275,CE
20261276,Student_1276,IE
20261277,Student_1277,EEE
20261278,Student_1278,ME
20261279,Student_1279,SE
20261280,Student_1280,SE
20261281,Student_1281,EEE
20261282,Student_1282,IE
20261283,Student_1283,SE
20261284,Student_1284,CE
20261285,Student_1285,SE
20261286,Student_1286,EEE
20261287,Student_1287,IE
20261288,Student_1288,ME
20261289,Student_1289,ME
20261290,Student_1290,SE
20261291,Student_1291,EEE
20261292,Student_1292,EEE
20261293,Student_1293,SE
20261294,Student_1294,SE
20261295,Student_1295,EEE
20261296,Student_1296,ME
20261297,Student_1297,CE
20261298,Student_1298,ME
20261299,Student_1299,CE
20261300,Student_1300,EEE
20261301,Student_1301,ME
20261302,Student_1302,CE
20261303,Student_1303,ME
20261304,Student_1304,SE
20261305,Student_1305,ME
20261306,Student_1306,IE
20261307,Student_1307,EEE
20261308,Student_1308,ME
20261309,Student_1309,IE
20261310,Student_1310,EEE
20261311,Student_1311,ME
20261312,Student_1312,IE
20261313,Student_1313,EEE
20261314,Student_1314,IE
20261315,Student_1315,EEE
20261316,Student_1316,IE
20261317,Student_1317,CE
20261318,Student_1318,EEE
20261319,Student_1319,SE
20261320,Student_1320,SE
20261321,Student_1321,EEE
20261322,Student_1322,ME
20261323,Student_1323,IE
20261324,Student_1324,IE
20261325,Student_1325,CE
20261326,Student_1326,IE
20261327,Student_1327,EEE
20261328,Student_1328,ME
20261329,Student_1329,CE
20261330,Student_1330,ME
20261331,Student_1331,IE
20261332,Student_1332,EEE
20261333,Student_1333,SE
20261334,Student_1334,CE
20261335,Student_1335,CE
20261336,Student_1336,SE
20261337,Student_1337,IE
20261338,Student_1338,EEE
20261339,Student_1339,SE
20261340,Student_1340,SE
20261341,Student_1341,ME
20261342,Student_1342,EEE
20261343,Student_1343,ME
20261344,Student_1344,EEE
20261345,Student_1345,IE
20261346,Student_1346,CE
20261347,Student_1347,ME
20261348,Student_1348,IE
20261349,Student_1349,CE
20261350,Student_1350,CE
20261351,Student_1351,SE
20261352,Student_1352,CE
20261353,Student_1353,SE
20261354,Student_1354,SE
20261355,Student_1355,IE
20261356,Student_1356,IE
20261357,Student_1357,CE
20261358,Student_1358,SE
20261359,Student_1359,SE
20261360,Student_1360,ME
20261361,Student_1361,CE
20261362,Student_1362,SE
20261363,Student_1363,ME
20261364,Student_1364,ME
20261365,Student_1365,CE
20261366,Student_1366,SE
20261367,Student_1367,IE
20261368,Student_1368,EEE
20261369,Student_1369,CE
20261370,Student_1370,IE
20261371,Student_1371,IE
20261372,Student_1372,ME
20261373,Student_1373,ME
20261374,Student_1374,SE
20261375,Student_1375,IE
20261376,Student_1376,SE
20261377,Student_1377,CE
20261378,Student_1378,SE
20261379,Student_1379,EEE
20261380,Student_1380,SE
20261381,Student_1381,EEE
20261382,Student_1382,EEE
20261383,Student_1383,EEE
20261384,Student_1384,IE
20261385,Student_1385,IE
20261386,Student_1386,CE
20261387,Student_1387,IE
20261388,Student_1388,EEE
20261389,Student_1389,IE
20261390,Student_1390,ME
20261391,Student_1391,IE
20261392,Student_1392,SE
20261393,Student_1393,IE
20261394,Student_1394,SE
20261395,Student_1395,IE
20261396,Student_1396,IE
20261397,Student_1397,EEE
20261398,Student_1398,IE
20261399,Student_1399,CE
20261400,Student_1400,CE
20261401,Student_1401,CE
20261402,Student_1402,CE
20261403,Student_1403,IE
20261404,Student_1404,CE
20261405,Student_1405,SE
20261406,Student_1406,EEE
20261407,Student_1407,EEE
20261408,Student_1408,ME
20261409,Student_1409,ME
20261410,Student_1410,ME
20261411,Student_1411,CE
20261412,Student_1412,IE
20261413,Student_1413,SE
20261414,Student_1414,EEE
20261415,Student_1415,SE
20261416,Student_1416,CE
20261417,Student_1417,SE
20261418,Student_1418,IE
20261419,Student_1419,ME
20261420,Student_1420,SE
20261421,Student_1421,SE
20261422,Student_1422,CE
20261423,Student_1423,ME
20261424,Student_1424,ME
20261425,Student_1425,ME
20261426,Student_1426,IE
20261427,Student_1427,ME
20261428,Student_1428,IE
20261429,Student_1429,IE
20261430,Student_1430,IE
20261431,Student_1431,IE
20261432,Student_1432,CE
20261433,Student_1433,SE
20261434,Student_1434,EEE
20261435,Student_1435,SE
20261436,Student_1436,EEE
20261437,Student_1437,IE
20261438,Student_1438,ME
20261439,Student_1439,SE
20261440,Student_1440,SE
20261441,Student_1441,IE
20261442,Student_1442,EEE
20261443,Student_1443,IE
20261444,Student_1444,ME
20261445,Student_1445,IE
20261446,Student_1446,CE
20261447,Student_1447,ME
20261448,Student_1448,IE
20261449,Student_1449,IE
20261450,Student_1450,EEE
20261451,Student_1451,SE
20261452,Student_1452,ME
20261453,Student_1453,IE
20261454,Student_1454,IE
20261455,Student_1455,CE
20261456,Student_1456,EEE
20261457,Student_1457,SE
20261458,Student_1458,SE
20261459,Student_1459,SE
20261460,Student_1460,SE
20261461,Student_1461,EEE
20261462,Student_1462,SE
20261463,Student_1463,CE
20261464,Student_1464,ME
20261465,Student_1465,IE
20261466,Student_1466,ME
20261467,Student_1467,ME
20261468,Student_1468,IE
20261469,Student_1469,SE
20261470,Student_1470,SE
20261471,Student_1471,CE
20261472,Student_1472,EEE
20261473,Student_1473,EEE
20261474,Student_1474,IE
20261475,Student_1475,EEE
20261476,Student_1476,EEE
20261477,Student_1477,SE
20261478,Student_1478,IE
20261479,Student_1479,CE
20261480,Student_1480,CE
20261481,Student_1481,IE
20261482,Student_1482,EEE
20261483,Student_1483,CE
20261484,Student_1484,CE
20261485,Student_1485,IE
20261486,Student_1486,EEE
20261487,Student_1487,SE
20261488,Student_1488,CE
20261489,Student_1489,SE
20261490,Student_1490,IE
20261491,Student_1491,ME
20261492,Student_1492,ME
20261493,Student_1493,IE
20261494,Student_1494,SE
20261495,Student_1495,EEE
20261496,Student_1496,EEE
20261497,Student_1497,CE
20261498,Student_1498,ME
20261499,Student_1499,CE
20261500,Student_1500,SE
20261501,Student_1501,ME
20261502,Student_1502,IE
20261503,Student_1503,SE
20261504,Student_1504,CE
20261505,Student_1505,CE
20261506,Student_1506,ME
20261507,Student_1507,SE
20261508,Student_1508,SE
20261509,Student_1509,IE
20261510,Student_1510,EEE
20261511,Student_1511,ME
20261512,Student_1512,SE
20261513,Student_1513,IE
20261514,Student_1514,EEE
20261515,Student_1515,EEE
20261516,Student_1516,ME
20261517,Student_1517,ME
20261518,Student_1518,EEE
20261519,Student_1519,SE
20261520,Student_1520,CE
20261521,Student_1521,EEE
20261522,Student_1522,SE
20261523,Student_1523,IE
20261524,Student_1524,IE
20261525,Student_1525,EEE
20261526,Student_1526,CE
20261527,Student_1527,CE
20261528,Student_1528,EEE
20261529,Student_1529,CE
20261530,Student_1530,ME
20261531,Student_1531,SE
20261532,Student_1532,IE
20261533,Student_1533,CE
20261534,Student_1534,SE
20261535,Student_1535,CE
20261536,Student_1536,CE
20261537,Student_1537,CE
20261538,Student_1538,IE
20261539,Student_1539,CE
20261540,Student_1540,CE
20261541,Student_1541,IE
20261542,Student_1542,ME
20261543,Student_1543,IE
20261544,Student_1544,EEE
20261545,Student_1545,ME
20261546,Student_1546,SE
20261547,Student_1547,IE
20261548,Student_1548,CE
20261549,Student_1549,CE
20261550,Student_1550,IE
20261551,Student_1551,EEE
20261552,Student_1552,SE
20261553,Student_1553,ME
20261554,Student_1554,SE
20261555,Student_1555,ME
20261556,Student_1556,EEE
20261557,Student_1557,SE
20261558,Student_1558,IE
20261559,Student_1559,EEE
20261560,Student_1560,SE
20261561,Student_1561,IE
20261562,Student_1562,SE
20261563,Student_1563,SE
20261564,Student_1564,CE
20261565,Student_1565,SE
20261566,Student_1566,SE
20261567,Student_1567,IE
20261568,Student_1568,IE
20261569,Student_1569,IE
20261570,Student_1570,ME
20261571,Student_1571,IE
20261572,Student_1572,CE
20261573,Student_1573,SE
20261574,Student_1574,CE
20261575,Student_1575,ME
20261576,Student_1576,EEE
20261577,Student_1577,SE
20261578,Student_1578,SE
20261579,Student_1579,EEE
20261580,Student_1580,SE
20261581,Student_1581,SE
20261582,Student_1582,SE
20261583,Student_1583,EEE
20261584,Student_1584,EEE
20261585,Student_1585,IE
20261586,Student_1586,EEE
20261587,Student_1587,SE
20261588,Student_1588,EEE
20261589,Student_1589,CE
20261590,Student_1590,CE
20261591,Student_1591,EEE
20261592,Student_1592,EEE
20261593,Student_1593,SE
20261594,Student_1594,ME
20261595,Student_1595,ME
20261596,Student_1596,ME
20261597,Student_1597,SE
20261598,Student_1598,SE
20261599,Student_1599,CE
20261600,Student_1600,IE
20261601,Student_1601,ME
20261602,Student_1602,ME
20261603,Student_1603,IE
20261604,Student_1604,SE
20261605,Student_1605,EEE
20261606,Student_1606,ME
20261607,Student_1607,SE
20261608,Student_1608,CE
20261609,Student_1609,ME
20261610,Student_1610,IE
20261611,Student_1611,IE
20261612,Student_1612,SE
20261613,Student_1613,EEE
20261614,Student_1614,CE
20261615,Student_1615,CE
20261616,Student_1616,EEE
20261617,Student_1617,EEE
20261618,Student_1618,CE
20261619,Student_1619,CE
20261620,Student_1620,ME
20261621,Student_1621,CE
20261622,Student_1622,SE
20261623,Student_1623,ME
20261624,Student_1624,ME
20261625,Student_1625,IE
20261626,Student_1626,SE
20261627,Student_1627,SE
20261628,Student_1628,EEE
20261629,Student_1629,IE
20261630,Student_1630,SE
20261631,Student_1631,CE
20261632,Student_1632,EEE
20261633,Student_1633,ME
20261634,Student_1634,SE
20261635,Student_1635,SE
20261636,Student_1636,IE
20261637,Student_1637,EEE
20261638,Student_1638,SE
20261639,Student_1639,ME
20261640,Student_1640,SE
20261641,Student_1641,SE
20261642,Student_1642,CE
20261643,Student_1643,SE
20261644,Student_1644,IE
20261645,Student_1645,CE
20261646,Student_1646,ME
20261647,Student_1647,SE
20261648,Student_1648,CE
20261649,Student_1649,IE
20261650,Student_1650,IE
20261651,Student_1651,CE
20261652,Student_1652,SE
20261653,Student_1653,IE
20261654,Student_1654,IE
20261655,Student_1655,IE
20261656,Student_1656,SE
20261657,Student_1657,CE
20261658,Student_1658,CE
20261659,Student_1659,CE
20261660,Student_1660,EEE
20261661,Student_1661,IE
20261662,Student_1662,SE
20261663,Student_1663,IE
20261664,Student_1664,CE
20261665,Student_1665,EEE
20261666,Student_1666,SE
20261667,Student_1667,CE
20261668,Student_1668,SE
20261669,Student_1669,CE
20261670,Student_1670,ME
20261671,Student_1671,IE
20261672,Student_1672,IE
20261673,Student_1673,CE
20261674,Student_1674,SE
20261675,Student_1675,SE
20261676,Student_1676,SE
20261677,Student_1677,ME
20261678,Student_1678,SE
20261679,Student_1679,SE
20261680,Student_1680,ME
20261681,Student_1681,SE
20261682,Student_1682,SE
20261683,Student_1683,ME
20261684,Student_1684,IE
20261685,Student_1685,ME
20261686,Student_1686,SE
20261687,Student_1687,EEE
20261688,Student_1688,ME
20261689,Student_1689,CE
20261690,Student_1690,SE
20261691,Student_1691,EEE
20261692,Student_1692,CE
20261693,Student_1693,SE
20261694,Student_1694,EEE
20261695,Student_1695,ME
20261696,Student_1696,ME
20261697,Student_1697,ME
20261698,Student_1698,SE
20261699,Student_1699,EEE
20261700,Student_1700,ME
20261701,Student_1701,EEE
20261702,Student_1702,IE
20261703,Student_1703,CE
20261704,Student_1704,ME
20261705,Student_1705,EEE
20261706,Student_1706,SE
20261707,Student_1707,ME
20261708,Student_1708,ME
20261709,Student_1709,SE
20261710,Student_1710,IE
20261711,Student_1711,EEE
20261712,Student_1712,SE
20261713,Student_1713,ME
20261714,Student_1714,ME
20261715,Student_1715,CE
20261716,Student_1716,IE
20261717,Student_1717,EEE
20261718,Student_1718,CE
20261719,Student_1719,EEE
20261720,Student_1720,EEE
20261721,Student_1721,IE
20261722,Student_1722,ME
20261723,Student_1723,CE
20261724,Student_1724,SE
20261725,Student_1725,EEE
20261726,Student_1726,ME
20261727,Student_1727,CE
20261728,Student_1728,SE
20261729,Student_1729,SE
20261730,Student_1730,IE
20261731,Student_1731,EEE
20261732,Student_1732,CE
20261733,Student_1733,IE
20261734,Student_1734,ME
20261735,Student_1735,IE
20261736,Student_1736,SE
20261737,Student_1737,CE
20261738,Student_1738,CE
20261739,Student_1739,CE
20261740,Student_1740,ME
20261741,Student_1741,ME
20261742,Student_1742,IE
20261743,Student_1743,IE
20261744,Student_1744,SE
20261745,Student_1745,SE
20261746,Student_1746,CE
20261747,Student_1747,CE
20261748,Student_1748,SE
20261749,Student_1749,IE
20261750,Student_1750,IE
20261751,Student_1751,IE
20261752,Student_1752,ME
20261753,Student_1753,ME
20261754,Student_1754,SE
20261755,Student_1755,CE
20261756,Student_1756,CE
20261757,Student_1757,CE
20261758,Student_1758,SE
20261759,Student_1759,IE
20261760,Student_1760,ME
20261761,Student_1761,IE
20261762,Student_1762,SE
20261763,Student_1763,IE
20261764,Student_1764,SE
20261765,Student_1765,CE
20261766,Student_1766,IE
20261767,Student_1767,CE
20261768,Student_1768,IE
20261769,Student_1769,ME
20261770,Student_1770,SE
20261771,Student_1771,EEE
20261772,Student_1772,ME
20261773,Student_1773,ME
20261774,Student_1774,SE
20261775,Student_1775,IE
20261776,Student_1776,ME
20261777,Student_1777,SE
20261778,Student_1778,IE
20261779,Student_1779,EEE
20261780,Student_1780,CE
20261781,Student_1781,EEE
20261782,Student_1782,SE
20261783,Student_1783,EEE
20261784,Student_1784,EEE
20261785,Student_1785,SE
20261786,Student_1786,SE
20261787,Student_1787,EEE
20261788,Student_1788,EEE
20261789,Student_1789,CE
20261790,Student_1790,EEE
20261791,Student_1791,CE
20261792,Student_1792,IE
20261793,Student_1793,ME
20261794,Student_1794,CE
20261795,Student_1795,CE
20261796,Student_1796,SE
20261797,Student_1797,EEE
20261798,Student_1798,SE
20261799,Student_1799,CE
20261800,Student_1800,SE
20261801,Student_1801,EEE
20261802,Student_1802,EEE
20261803,Student_1803,CE
20261804,Student_1804,IE
20261805,Student_1805,CE
20261806,Student_1806,IE
20261807,Student_1807,EEE
20261808,Student_1808,EEE
20261809,Student_1809,CE
20261810,Student_1810,EEE
20261811,Student_1811,SE
20261812,Student_1812,IE
20261813,Student_1813,EEE
20261814,Student_1814,IE
20261815,Student_1815,CE
20261816,Student_1816,EEE
20261817,Student_1817,EEE
20261818,Student_1818,CE
20261819,Student_1819,EEE
20261820,Student_1820,CE
20261821,Student_1821,IE
20261822,Student_1822,CE
20261823,Student_1823,CE
20261824,Student_1824,IE
20261825,Student_1825,IE
20261826,Student_1826,IE
20261827,Student_1827,CE
20261828,Student_1828,SE
20261829,Student_1829,SE
20261830,Student_1830,EEE
20261831,Student_1831,EEE
20261832,Student_1832,IE
20261833,Student_1833,IE
20261834,Student_1834,CE
20261835,Student_1835,ME
20261836,Student_1836,ME
20261837,Student_1837,EEE
20261838,Student_1838,EEE
20261839,Student_1839,IE
20261840,Student_1840,IE
20261841,Student_1841,EEE
20261842,Student_1842,SE
20261843,Student_1843,IE
20261844,Student_1844,CE
20261845,Student_1845,SE
20261846,Student_1846,CE
20261847,Student_1847,CE
20261848,Student_1848,SE
20261849,Student_1849,CE
20261850,Student_1850,EEE
20261851,Student_1851,CE
20261852,Student_1852,ME
20261853,Student_1853,EEE
20261854,Student_1854,CE
20261855,Student_1855,CE
20261856,Student_1856,ME
20261857,Student_1857,EEE
20261858,Student_1858,EEE
20261859,Student_1859,ME
20261860,Student_1860,IE
20261861,Student_1861,SE
20261862,Student_1862,SE
20261863,Student_1863,ME
20261864,Student_1864,ME
20261865,Student_1865,CE
20261866,Student_1866,IE
20261867,Student_1867,IE
20261868,Student_1868,CE
20261869,Student_1869,CE
20261870,Student_1870,EEE
20261871,Student_1871,CE
20261872,Student_1872,IE
20261873,Student_1873,ME
20261874,Student_1874,SE
20261875,Student_1875,ME
20261876,Student_1876,SE
20261877,Student_1877,SE
20261878,Student_1878,CE
20261879,Student_1879,CE
20261880,Student_1880,SE
20261881,Student_1881,CE
20261882,Student_1882,EEE
20261883,Student_1883,SE
20261884,Student_1884,CE
20261885,Student_1885,IE
20261886,Student_1886,EEE
20261887,Student_1887,ME
20261888,Student_1888,CE
20261889,Student_1889,ME
20261890,Student_1890,SE
20261891,Student_1891,EEE
20261892,Student_1892,SE
20261893,Student_1893,IE
20261894,Student_1894,CE
20261895,Student_1895,IE
20261896,Student_1896,IE
20261897,Student_1897,IE
20261898,Student_1898,CE
20261899,Student_1899,SE
20261900,Student_1900,EEE
20261901,Student_1901,EEE
20261902,Student_1902,SE
20261903,Student_1903,EEE
20261904,Student_1904,IE
20261905,Student_1905,CE
20261906,Student_1906,SE
20261907,Student_1907,SE
20261908,Student_1908,IE
20261909,Student_1909,CE
20261910,Student_1910,CE
20261911,Student_1911,SE
20261912,Student_1912,ME
20261913,Student_1913,IE
20261914,Student_1914,ME
20261915,Student_1915,SE
20261916,Student_1916,CE
20261917,Student_1917,SE
20261918,Student_1918,IE
20261919,Student_1919,CE
20261920,Student_1920,CE
20261921,Student_1921,SE
20261922,Student_1922,IE
20261923,Student_1923,SE
20261924,Student_1924,EEE
20261925,Student_1925,EEE
20261926,Student_1926,CE
20261927,Student_1927,IE
20261928,Student_1928,ME
20261929,Student_1929,CE
20261930,Student_1930,CE
20261931,Student_1931,CE
20261932,Student_1932,EEE
20261933,Student_1933,ME
20261934,Student_1934,IE
20261935,Student_1935,EEE
20261936,Student_1936,EEE
20261937,Student_1937,CE
20261938,Student_1938,ME
20261939,Student_1939,CE
20261940,Student_1940,ME
20261941,Student_1941,ME
20261942,Student_1942,CE
20261943,Student_1943,ME
20261944,Student_1944,EEE
20261945,Student_1945,CE
20261946,Student_1946,IE
20261947,Student_1947,ME
20261948,Student_1948,IE
20261949,Student_1949,IE
20261950,Student_1950,CE
20261951,Student_1951,ME
20261952,Student_1952,CE
20261953,Student_1953,EEE
20261954,Student_1954,EEE
20261955,Student_1955,ME
20261956,Student_1956,SE
20261957,Student_1957,EEE
20261958,Student_1958,CE
20261959,Student_1959,EEE
20261960,Student_1960,ME
20261961,Student_1961,EEE
20261962,Student_1962,SE
20261963,Student_1963,SE
20261964,Student_1964,ME
20261965,Student_1965,CE
20261966,Student_1966,EEE
20261967,Student_1967,CE
20261968,Student_1968,CE
20261969,Student_1969,EEE
20261970,Student_1970,EEE
20261971,Student_1971,EEE
20261972,Student_1972,ME
20261973,Student_1973,IE
20261974,Student_1974,ME
20261975,Student_1975,IE
20261976,Student_1976,IE
20261977,Student_1977,ME
20261978,Student_1978,SE
20261979,Student_1979,IE
20261980,Student_1980,ME
20261981,Student_1981,SE
20261982,Student_1982,SE
20261983,Student_1983,IE
20261984,Student_1984,EEE
20261985,Student_1985,EEE
20261986,Student_1986,IE
20261987,Student_1987,IE
20261988,Student_1988,CE
20261989,Student_1989,CE
20261990,Student_1990,ME
20261991,Student_1991,IE
20261992,Student_1992,SE
20261993,Student_1993,ME
20261994,Student_1994,EEE
20261995,Student_1995,CE
20261996,Student_1996,IE
20261997,Student_1997,ME
20261998,Student_1998,EEE
20261999,Student_1999,CE
20262000,Student_2000,IE
20262001,Student_2001,EEE
20262002,Student_2002,IE
20262003,Student_2003,CE
20262004,Student_2004,CE
20262005,Student_2005,CE
20262006,Student_2006,IE
20262007,Student_2007,IE
20262008,Student_2008,CE
20262009,Student_2009,CE
20262010,Student_2010,SE
20262011,Student_2011,SE
20262012,Student_2012,IE
20262013,Student_2013,SE
20262014,Student_2014,CE
20262015,Student_2015,SE
20262016,Student_2016,ME
20262017,Student_2017,SE
20262018,Student_2018,SE
20262019,Student_2019,EEE
20262020,Student_2020,IE
20262021,Student_2021,IE
20262022,Student_2022,SE
20262023,Student_2023,CE
20262024,Student_2024,IE
20262025,Student_2025,SE
20262026,Student_2026,IE
20262027,Student_2027,IE
20262028,Student_2028,SE
20262029,Student_2029,SE
20262030,Student_2030,CE
20262031,Student_2031,CE
20262032,Student_2032,CE
20262033,Student_2033,SE
20262034,Student_2034,SE
20262035,Student_2035,IE
20262036,Student_2036,ME
20262037,Student_2037,IE
20262038,Student_2038,IE
20262039,Student_2039,IE
20262040,Student_2040,ME
20262041,Student_2041,CE
20262042,Student_2042,IE
20262043,Student_2043,SE
20262044,Student_2044,SE
20262045,Student_2045,CE
20262046,Student_2046,SE
20262047,Student_2047,EEE
20262048,Student_2048,SE
20262049,Student_2049,ME
20262050,Student_2050,EEE
20262051,Student_2051,IE
20262052,Student_2052,CE
20262053,Student_2053,ME
20262054,Student_2054,CE
20262055,Student_2055,EEE
20262056,Student_2056,SE
20262057,Student_2057,SE
20262058,Student_2058,EEE
20262059,Student_2059,IE
20262060,Student_2060,IE
20262061,Student_2061,CE
20262062,Student_2062,EEE
20262063,Student_2063,IE
20262064,Student_2064,CE
20262065,Student_2065,EEE
20262066,Student_2066,EEE
20262067,Student_2067,SE
20262068,Student_2068,ME
20262069,Student_2069,ME
20262070,Student_2070,IE
20262071,Student_2071,IE
20262072,Student_2072,ME
20262073,Student_2073,IE
20262074,Student_2074,CE
20262075,Student_2075,CE
20262076,Student_2076,ME
20262077,Student_2077,SE
20262078,Student_2078,ME
20262079,Student_2079,EEE
20262080,Student_2080,SE
20262081,Student_2081,ME
20262082,Student_2082,EEE
20262083,Student_2083,EEE
20262084,Student_2084,EEE
20262085,Student_2085,EEE
20262086,Student_2086,CE
20262087,Student_2087,SE
20262088,Student_2088,SE
20262089,Student_2089,CE
20262090,Student_2090,ME
20262091,Student_2091,IE
20262092,Student_2092,EEE
20262093,Student_2093,EEE
20262094,Student_2094,CE
20262095,Student_2095,SE
20262096,Student_2096,CE
20262097,Student_2097,ME
20262098,Student_2098,CE
20262099,Student_2099,EEE
20262100,Student_2100,EEE
20262101,Student_2101,SE
20262102,Student_2102,SE
20262103,Student_2103,ME
20262104,Student_2104,CE
20262105,Student_2105,EEE
20262106,Student_2106,EEE
20262107,Student_2107,SE
20262108,Student_2108,SE
20262109,Student_2109,ME
20262110,Student_2110,IE
20262111,Student_2111,ME
20262112,Student_2112,CE
20262113,Student_2113,SE
20262114,Student_2114,IE
20262115,Student_2115,CE
20262116,Student_2116,EEE
20262117,Student_2117,EEE
20262118,Student_2118,IE
20262119,Student_2119,IE
20262120,Student_2120,IE
20262121,Student_2121,CE
20262122,Student_2122,IE
20262123,Student_2123,SE
20262124,Student_2124,SE
20262125,Student_2125,SE
20262126,Student_2126,CE
20262127,Student_2127,EEE
20262128,Student_2128,CE
20262129,Student_2129,IE
20262130,Student_2130,SE
20262131,Student_2131,ME
20262132,Student_2132,EEE
20262133,Student_2133,SE
20262134,Student_2134,EEE
20262135,Student_2135,ME
20262136,Student_2136,SE
20262137,Student_2137,IE
20262138,Student_2138,EEE
20262139,Student_2139,SE
20262140,Student_2140,CE
20262141,Student_2141,EEE
20262142,Student_2142,CE
20262143,Student_2143,SE
20262144,Student_2144,IE
20262145,Student_2145,CE
20262146,Student_2146,EEE
20262147,Student_2147,EEE
20262148,Student_2148,ME
20262149,Student_2149,EEE
20262150,Student_2150,EEE
20262151,Student_2151,CE
20262152,Student_2152,ME
20262153,Student_2153,IE
20262154,Student_2154,SE
20262155,Student_2155,IE
20262156,Student_2156,IE
20262157,Student_2157,ME
20262158,Student_2158,ME
20262159,Student_2159,IE
20262160,Student_2160,IE
20262161,Student_2161,SE
20262162,Student_2162,CE
20262163,Student_2163,SE
20262164,Student_2164,SE
20262165,Student_2165,ME
20262166,Student_2166,SE
20262167,Student_2167,SE
20262168,Student_2168,ME
20262169,Student_2169,CE
20262170,Student_2170,CE
20262171,Student_2171,CE
20262172,Student_2172,ME
20262173,Student_2173,ME
20262174,Student_2174,IE
20262175,Student_2175,ME
20262176,Student_2176,ME
20262177,Student_2177,IE
20262178,Student_2178,SE
20262179,Student_2179,CE
20262180,Student_2180,ME
20262181,Student_2181,IE
20262182,Student_2182,CE
20262183,Student_2183,CE
20262184,Student_2184,CE
20262185,Student_2185,IE
20262186,Student_2186,CE
20262187,Student_2187,CE
20262188,Student_2188,ME
20262189,Student_2189,CE
20262190,Student_2190,SE
20262191,Student_2191,ME
20262192,Student_2192,EEE
20262193,Student_2193,EEE
20262194,Student_2194,SE
