StudentID,CourseCode
20260466,COURSE028
20260467,COURSE003
20260467,COURSE011
20260467,COURSE017
20260468,COURSE001
20260468,COURSE006
20260468,COURSE010
20260469,COURSE014
20260469,COURSE016
20260469,COURSE022
20260470,COURSE012
20260470,COURSE016
20260470,COURSE018
20260471,COURSE011
20260471,COURSE007
20260471,COURSE013
20260472,COURSE005
20260472,COURSE021
20260472,COURSE023
20260473,COURSE022
20260473,COURSE008
20260473,COURSE028
20260474,COURSE018
20260474,COURSE022
20260474,COURSE017
20260475,COURSE011
20260475,COURSE026
20260475,COURSE003
20260476,COURSE014
20260476,COURSE023
20260476,COURSE029
20260477,COURSE022
20260477,COURSE025
20260477,COURSE026
20260478,COURSE002
20260478,COURSE027
20260478,COURSE005
20260479,COURSE024
20260479,COURSE028
20260479,COURSE012
20260480,COURSE025
20260480,COURSE012
20260480,COURSE004
20260481,COURSE014
20260481,COURSE029
20260481,COURSE004
20260482,COURSE015
20260482,COURSE023
20260482,COURSE017
20260483,COURSE020
20260483,COURSE028
20260483,COURSE006
20260484,COURSE018
20260484,COURSE019
20260484,COURSE014
20260485,COURSE022
20260485,COURSE025
20260485,COURSE005
20260486,COURSE029
20260486,COURSE021
20260486,COURSE002
20260487,COURSE005
20260487,COURSE026
20260487,COURSE003
20260488,COURSE018
20260488,COURSE015
20260488,COURSE030
20260489,COURSE005
20260489,COURSE018
20260489,COURSE017
20260490,COURSE028
20260490,COURSE007
20260490,COURSE023
20260491,COURSE007
20260491,COURSE026
20260491,COURSE010
20260492,COURSE015
20260492,COURSE024
20260492,COURSE014
20260493,COURSE024
20260493,COURSE023
20260493,COURSE022
20260494,COURSE026
20260494,COURSE020
20260494,COURSE003
20260495,COURSE002
20260495,COURSE011
20260495,COURSE026
20260496,COURSE023
20260496,COURSE025
20260496,COURSE027
20260497,COURSE029
20260497,COURSE030
20260497,COURSE007
20260498,COURSE011
20260498,COURSE022
20260498,COURSE014
20260499,COURSE004
20260499,COURSE006
20260499,COURSE029
20260500,COURSE004
20260500,COURSE026
20260500,COURSE003
20260501,COURSE004
20260501,COURSE029
20260501,COURSE012
20260502,COURSE023
20260502,COURSE012
20260502,COURSE024
20260503,COURSE019
20260503,COURSE006
20260503,COURSE030
20260504,COURSE010
20260504,COURSE028
20260504,COURSE014
20260505,COURSE026
20260505,COURSE025
20260505,COURSE010
20260506,COURSE030
20260506,COURSE020
20260506,COURSE005
20260507,COURSE009
20260507,COURSE007
20260507,COURSE012
20260508,COURSE002
20260508,COURSE024
20260508,COURSE003
20260509,COURSE010
20260509,COURSE008
20260509,COURSE015
20260510,COURSE016
20260510,COURSE018
20260510,COURSE019
20260511,COURSE027
20260511,COURSE007
20260511,COURSE014
20260512,COURSE022
20260512,COURSE024
20260512,COURSE004
20260513,COURSE015
20260513,COURSE023
20260513,COURSE024
20260514,COURSE001
20260514,COURSE016
20260514,COURSE003
20260515,COURSE021
20260515,COURSE015
20260515,COURSE010
20260516,COURSE004
20260516,COURSE010
20260516,COURSE030
20260517,COURSE023
20260517,COURSE007
20260517,COURSE009
20260518,COURSE017
20260518,COURSE001
20260518,COURSE024
20260519,COURSE004
20260519,COURSE018
20260519,COURSE001
20260520,COURSE005
20260520,COURSE002
20260520,COURSE009
20260521,COURSE006
20260521,COURSE003
20260521,COURSE007
20260522,COURSE029
20260522,COURSE012
20260522,COURSE015
20260523,COURSE001
20260523,COURSE004
20260523,COURSE016
20260524,COURSE014
20260524,COURSE013
20260524,COURSE004
20260525,COURSE004
20260525,COURSE008
20260525,COURSE010
20260526,COURSE017
20260526,COURSE010
20260526,COURSE026
20260527,COURSE002
20260527,COURSE024
20260527,COURSE026
20260528,COURSE012
20260528,COURSE030
20260528,COURSE015
20260529,COURSE029
20260529,COURSE011
20260529,COURSE028
20260530,COURSE025
20260530,COURSE021
20260530,COURSE024
20260531,COURSE012
20260531,COURSE024
20260531,COURSE022
20260532,COURSE023
20260532,COURSE014
20260532,COURSE010
20260533,COURSE025
20260533,COURSE005
20260533,COURSE003
20260534,COURSE016
20260534,COURSE025
20260534,COURSE003
20260535,COURSE001
20260535,COURSE027
20260535,COURSE010
20260536,COURSE005
20260536,COURSE011
20260536,COURSE029
20260537,COURSE025
20260537,COURSE012
20260537,COURSE013
20260538,COURSE002
20260538,COURSE022
20260538,COURSE003
20260539,COURSE009
20260539,COURSE027
20260539,COURSE002
20260540,COURSE009
20260540,COURSE028
20260540,COURSE024
20260541,COURSE005
20260541,COURSE029
20260541,COURSE021
20260542,COURSE015
20260542,COURSE012
20260542,COURSE004
20260543,COURSE019
20260543,COURSE008
20260543,COURSE012
20260544,COURSE008
20260544,COURSE006
20260544,COURSE009
20260545,COURSE016
20260545,COURSE028
20260545,COURSE006
20260546,COURSE028
20260546,COURSE003
20260546,COURSE007
20260547,COURSE010
20260547,COURSE016
20260547,COURSE018
20260548,COURSE008
20260548,COURSE026
20260548,COURSE016
20260549,COURSE029
20260549,COURSE011
20260549,COURSE006
20260550,COURSE013
20260550,COURSE010
20260550,COURSE005
20260551,COURSE018
20260551,COURSE010
20260551,COURSE004
20260552,COURSE025
20260552,COURSE004
20260552,COURSE020
20260553,COURSE012
20260553,COURSE009
20260553,COURSE028
20260554,COURSE006
20260554,COURSE017
20260554,COURSE007
20260555,COURSE021
20260555,COURSE026
20260555,COURSE005
20260556,COURSE020
20260556,COURSE015
20260556,COURSE014
20260557,COURSE002
20260557,COURSE012
20260557,COURSE005
20260558,COURSE012
20260558,COURSE025
20260558,COURSE016
20260559,COURSE029
20260559,COURSE023
20260559,COURSE019
20260560,COURSE018
20260560,COURSE015
20260560,COURSE011
20260561,COURSE028
20260561,COURSE002
20260561,COURSE014
20260562,COURSE018
20260562,COURSE003
20260562,COURSE012
20260563,COURSE010
20260563,COURSE018
20260563,COURSE025
20260564,COURSE014
20260564,COURSE002
20260564,COURSE009
20260565,COURSE003
20260565,COURSE028
20260565,COURSE012
20260566,COURSE015
20260566,COURSE029
20260566,COURSE022
20260567,COURSE028
20260567,COURSE024
20260567,COURSE009
20260568,COURSE006
20260568,COURSE007
20260568,COURSE015
20260569,COURSE021
20260569,COURSE025
20260569,COURSE019
20260570,COURSE029
20260570,COURSE030
20260570,COURSE010
20260571,COURSE026
20260571,COURSE020
20260571,COURSE030
20260572,COURSE016
20260572,COURSE021
20260572,COURSE019
20260573,COURSE010
20260573,COURSE011
20260573,COURSE029
20260574,COURSE026
20260574,COURSE001
20260574,COURSE007
20260575,COURSE022
20260575,COURSE023
20260575,COURSE026
20260576,COURSE019
20260576,COURSE003
20260576,COURSE017
20260577,COURSE006
20260577,COURSE005
20260577,COURSE016
20260578,COURSE003
20260578,COURSE025
20260578,COURSE006
20260579,COURSE003
20260579,COURSE025
20260579,COURSE018
20260580,COURSE021
20260580,COURSE022
20260580,COURSE020
20260581,COURSE014
20260581,COURSE003
20260581,COURSE018
20260582,COURSE006
20260582,COURSE018
20260582,COURSE007
20260583,COURSE004
20260583,COURSE007
20260583,COURSE011
20260584,COURSE001
20260584,COURSE029
20260584,COURSE021
20260585,COURSE015
20260585,COURSE023
20260585,COURSE025
20260586,COURSE015
20260586,COURSE004
20260586,COURSE014
20260587,COURSE022
20260587,COURSE021
20260587,COURSE029
20260588,COURSE007
20260588,COURSE015
20260588,COURSE012
20260589,COURSE017
20260589,COURSE007
20260589,COURSE026
20260590,COURSE025
20260590,COURSE022
20260590,COURSE014
20260591,COURSE003
20260591,COURSE014
20260591,COURSE021
20260592,COURSE012
20260592,COURSE017
20260592,COURSE023
20260593,COURSE008
20260593,COURSE030
20260593,COURSE029
20260594,COURSE003
20260594,COURSE013
20260594,COURSE020
20260595,COURSE009
20260595,COURSE020
20260595,COURSE003
20260596,COURSE006
20260596,COURSE017
20260596,COURSE023
20260597,COURSE020
20260597,COURSE026
20260597,COURSE025
20260598,COURSE001
20260598,COURSE016
20260598,COURSE026
20260599,COURSE007
20260599,COURSE005
20260599,COURSE023
20260600,COURSE018
20260600,COURSE008
20260600,COURSE019
20260601,COURSE021
20260601,COURSE010
20260601,COURSE016
20260602,COURSE024
20260602,COURSE020
20260602,COURSE002
20260603,COURSE027
20260603,COURSE001
20260603,COURSE009
20260604,COURSE028
20260604,COURSE004
20260604,COURSE014
20260605,COURSE017
20260605,COURSE021
20260605,COURSE030
20260606,COURSE022
20260606,COURSE027
20260606,COURSE030
20260607,COURSE015
20260607,COURSE024
20260607,COURSE030
20260608,COURSE003
20260608,COURSE027
20260608,COURSE008
20260609,COURSE030
20260609,COURSE019
20260609,COURSE024
20260610,COURSE022
20260610,COURSE008
20260610,COURSE027
20260611,COURSE024
20260611,COURSE021
20260611,COURSE004
20260612,COURSE006
20260612,COURSE026
20260612,COURSE021
20260613,COURSE005
20260613,COURSE017
20260613,COURSE027
20260614,COURSE004
20260614,COURSE009
20260614,COURSE002
20260615,COURSE001
20260615,COURSE028
20260615,COURSE026
20260616,COURSE026
20260616,COURSE002
20260616,COURSE014
20260617,COURSE003
20260617,COURSE022
20260617,COURSE004
20260618,COURSE014
20260618,COURSE001
20260618,COURSE003
20260619,COURSE008
20260619,COURSE018
20260619,COURSE030
20260620,COURSE014
20260620,COURSE024
20260620,COURSE028
20260621,COURSE007
20260621,COURSE015
20260621,COURSE022
20260622,COURSE001
20260622,COURSE030
20260622,COURSE009
20260623,COURSE020
20260623,COURSE022
20260623,COURSE018
20260624,COURSE013
20260624,COURSE009
20260624,COURSE014
20260625,COURSE025
20260625,COURSE026
20260625,COURSE020
20260626,COURSE005
20260626,COURSE029
20260626,COURSE007
20260627,COURSE010
20260627,COURSE007
20260627,COURSE017
20260628,COURSE002
20260628,COURSE026
20260628,COURSE004
20260629,COURSE017
20260629,COURSE009
20260629,COURSE001
20260630,COURSE025
20260630,COURSE020
20260630,COURSE010
20260631,COURSE018
20260631,COURSE027
20260631,COURSE015
20260632,COURSE026
20260632,COURSE028
20260632,COURSE029
20260633,COURSE007
20260633,COURSE009
20260633,COURSE010
20260634,COURSE014
20260634,COURSE011
20260634,COURSE025
20260635,COURSE002
20260635,COURSE004
20260635,COURSE012
20260636,COURSE016
20260636,COURSE028
20260636,COURSE008
20260637,COURSE030
20260637,COURSE006
20260637,COURSE014
20260638,COURSE008
20260638,COURSE024
20260638,COURSE006
20260639,COURSE014
20260639,COURSE020
20260639,COURSE010
20260640,COURSE020
20260640,COURSE025
20260640,COURSE010
20260641,COURSE013
20260641,COURSE028
20260641,COURSE006
20260642,COURSE003
20260642,COURSE024
20260642,COURSE008
20260643,COURSE012
20260643,COURSE020
20260643,COURSE029
20260644,COURSE004
20260644,COURSE026
20260644,COURSE015
20260645,COURSE002
20260645,COURSE004
20260645,COURSE029
20260646,COURSE015
20260646,COURSE027
20260646,COURSE018
20260647,COURSE003
20260647,COURSE012
20260647,COURSE025
20260648,COURSE012
20260648,COURSE003
20260648,COURSE029
20260649,COURSE026
20260649,COURSE020
20260649,COURSE004
20260650,COURSE020
20260650,COURSE017
20260650,COURSE010
20260651,COURSE010
20260651,COURSE017
20260651,COURSE012
20260652,COURSE009
20260652,COURSE006
20260652,COURSE007
20260653,COURSE005
20260653,COURSE004
20260653,COURSE028
20260654,COURSE013
20260654,COURSE015
20260654,COURSE029
20260655,COURSE022
20260655,COURSE018
20260655,COURSE028
20260656,COURSE017
20260656,COURSE003
20260656,COURSE001
20260657,COURSE013
20260657,COURSE006
20260657,COURSE004
20260658,COURSE019
20260658,COURSE027
20260658,COURSE015
20260659,COURSE010
20260659,COURSE016
20260659,COURSE014
20260660,COURSE004
20260660,COURSE021
20260660,COURSE028
20260661,COURSE005
20260661,COURSE019
20260661,COURSE006
20260662,COURSE029
20260662,COURSE019
20260662,COURSE025
20260663,COURSE007
20260663,COURSE004
20260663,COURSE023
20260664,COURSE020
20260664,COURSE012
20260664,COURSE003
20260665,COURSE022
20260665,COURSE020
20260665,COURSE009
20260666,COURSE009
20260666,COURSE006
20260666,COURSE017
20260667,COURSE013
20260667,COURSE015
20260667,COURSE016
20260668,COURSE029
20260668,COURSE001
20260668,COURSE021
20260669,COURSE002
20260669,COURSE012
20260669,COURSE006
20260670,COURSE024
20260670,COURSE016
20260670,COURSE013
20260671,COURSE011
20260671,COURSE024
20260671,COURSE006
20260672,COURSE012
20260672,COURSE017
20260672,COURSE024
20260673,COURSE006
20260673,COURSE017
20260673,COURSE013
20260674,COURSE003
20260674,COURSE017
20260674,COURSE023
20260675,COURSE027
20260675,COURSE003
20260675,COURSE024
20260676,COURSE003
20260676,COURSE011
20260676,COURSE025
20260677,COURSE008
20260677,COURSE002
20260677,COURSE018
20260678,COURSE008
20260678,COURSE010
20260678,COURSE001
20260679,COURSE007
20260679,COURSE027
20260679,COURSE030
20260680,COURSE028
20260680,COURSE021
20260680,COURSE018
20260681,COURSE008
20260681,COURSE018
20260681,COURSE029
20260682,COURSE025
20260682,COURSE014
20260682,COURSE018
20260683,COURSE020
20260683,COURSE018
20260683,COURSE003
20260684,COURSE030
20260684,COURSE026
20260684,COURSE010
20260685,COURSE025
20260685,COURSE013
20260685,COURSE002
20260686,COURSE005
20260686,COURSE009
20260686,COURSE023
20260687,COURSE008
20260687,COURSE026
20260687,COURSE029
20260688,COURSE006
20260688,COURSE001
20260688,COURSE025
20260689,COURSE015
20260689,COURSE016
20260689,COURSE004
20260690,COURSE009
20260690,COURSE023
20260690,COURSE015
20260691,COURSE024
20260691,COURSE001
20260691,COURSE006
20260692,COURSE009
20260692,COURSE008
20260692,COURSE026
20260693,COURSE020
20260693,COURSE018
20260693,COURSE029
20260694,COURSE020
20260694,COURSE008
20260694,COURSE030
20260695,COURSE006
20260695,COURSE029
20260695,COURSE019
20260696,COURSE022
20260696,COURSE016
20260696,COURSE002
20260697,COURSE004
20260697,COURSE010
20260697,COURSE009
20260698,COURSE012
20260698,COURSE023
20260698,COURSE028
20260699,COURSE005
20260699,COURSE025
20260699,COURSE027
20260700,COURSE002
20260700,COURSE001
20260700,COURSE027
20260701,COURSE007
20260701,COURSE025
20260701,COURSE002
20260702,COURSE019
20260702,COURSE018
20260702,COURSE007
20260703,COURSE005
20260703,COURSE022
20260703,COURSE018
20260704,COURSE006
20260704,COURSE022
20260704,COURSE010
20260705,COURSE026
20260705,COURSE012
20260705,COURSE014
20260706,COURSE023
20260706,COURSE018
20260706,COURSE012
20260707,COURSE026
20260707,COURSE012
20260707,COURSE006
20260708,COURSE018
20260708,COURSE029
20260708,COURSE007
20260709,COURSE026
20260709,COURSE028
20260709,COURSE002
20260710,COURSE011
20260710,COURSE003
20260710,COURSE001
20260711,COURSE003
20260711,COURSE022
20260711,COURSE009
20260712,COURSE017
20260712,COURSE020
20260712,COURSE004
20260713,COURSE009
20260713,COURSE012
20260713,COURSE020
20260714,COURSE027
20260714,COURSE009
20260714,COURSE020
20260715,COURSE013
20260715,COURSE023
20260715,COURSE026
20260716,COURSE001
20260716,COURSE005
20260716,COURSE014
20260717,COURSE017
20260717,COURSE014
20260717,COURSE026
20260718,COURSE013
20260718,COURSE009
20260718,COURSE002
20260719,COURSE025
20260719,COURSE017
20260719,COURSE029
20260720,COURSE026
20260720,COURSE016
20260720,COURSE005
20260721,COURSE012
20260721,COURSE015
20260721,COURSE027
20260722,COURSE017
20260722,COURSE013
20260722,COURSE027
20260723,COURSE008
20260723,COURSE014
20260723,COURSE028
20260724,COURSE022
20260724,COURSE024
20260724,COURSE020
20260725,COURSE005
20260725,COURSE018
20260725,COURSE029
20260726,COURSE024
20260726,COURSE022
20260726,COURSE021
20260727,COURSE013
20260727,COURSE017
20260727,COURSE025
20260728,COURSE027
20260728,COURSE025
20260728,COURSE028
20260729,COURSE028
20260729,COURSE027
20260729,COURSE023
20260730,COURSE027
20260730,COURSE023
20260730,COURSE011
20260731,COURSE003
20260731,COURSE023
20260731,COURSE025
20260732,COURSE011
20260732,COURSE007
20260732,COURSE006
20260733,COURSE010
20260733,COURSE003
20260733,COURSE002
20260734,COURSE005
20260734,COURSE008
20260734,COURSE010
20260735,COURSE009
20260735,COURSE001
20260735,COURSE006
20260736,COURSE025
20260736,COURSE006
20260736,COURSE023
20260737,COURSE012
20260737,COURSE021
20260737,COURSE020
20260738,COURSE011
20260738,COURSE014
20260738,COURSE021
20260739,COURSE002
20260739,COURSE001
20260739,COURSE011
20260740,COURSE026
20260740,COURSE017
20260740,COURSE002
20260741,COURSE017
20260741,COURSE022
20260741,COURSE023
20260742,COURSE030
20260742,COURSE028
20260742,COURSE019
20260743,COURSE020
20260743,COURSE026
20260743,COURSE024
20260744,COURSE022
20260744,COURSE006
20260744,COURSE030
20260745,COURSE021
20260745,COURSE030
20260745,COURSE028
20260746,COURSE005
20260746,COURSE011
20260746,COURSE014
20260747,COURSE029
20260747,COURSE017
20260747,COURSE015
20260748,COURSE013
20260748,COURSE005
20260748,COURSE017
20260749,COURSE015
20260749,COURSE017
20260749,COURSE028
20260750,COURSE009
20260750,COURSE025
20260750,COURSE024
20260751,COURSE005
20260751,COURSE009
20260751,COURSE022
20260752,COURSE005
20260752,COURSE014
20260752,COURSE026
20260753,COURSE008
20260753,COURSE023
20260753,COURSE022
20260754,COURSE026
20260754,COURSE015
20260754,COURSE011
20260755,COURSE029
20260755,COURSE007
20260755,COURSE021
20260756,COURSE025
20260756,COURSE005
20260756,COURSE020
20260757,COURSE021
20260757,COURSE014
20260757,COURSE003
20260758,COURSE026
20260758,COURSE028
20260758,COURSE011
20260759,COURSE022
20260759,COURSE018
20260759,COURSE012
20260760,COURSE029
20260760,COURSE002
20260760,COURSE001
20260761,COURSE029
20260761,COURSE026
20260761,COURSE007
20260762,COURSE022
20260762,COURSE011
20260762,COURSE024
20260763,COURSE020
20260763,COURSE016
20260763,COURSE022
20260764,COURSE001
20260764,COURSE009
20260764,COURSE026
20260765,COURSE021
20260765,COURSE020
20260765,COURSE003
20260766,COURSE011
20260766,COURSE024
20260766,COURSE009
20260767,COURSE014
20260767,COURSE010
20260767,COURSE023
20260768,COURSE001
20260768,COURSE028
20260768,COURSE016
20260769,COURSE011
20260769,COURSE030
20260769,COURSE013
20260770,COURSE017
20260770,COURSE005
20260770,COURSE006
20260771,COURSE008
20260771,COURSE006
20260771,COURSE026
20260772,COURSE005
20260772,COURSE024
20260772,COURSE020
20260773,COURSE018
20260773,COURSE015
20260773,COURSE006
20260774,COURSE026
20260774,COURSE007
20260774,COURSE025
20260775,COURSE025
20260775,COURSE020
20260775,COURSE022
20260776,COURSE019
20260776,COURSE021
20260776,COURSE016
20260777,COURSE016
20260777,COURSE013
20260777,COURSE009
20260778,COURSE017
20260778,COURSE006
20260778,COURSE007
20260779,COURSE027
20260779,COURSE006
20260779,COURSE030
20260780,COURSE028
20260780,COURSE030
20260780,COURSE009
20260781,COURSE024
20260781,COURSE001
20260781,COURSE006
20260782,COURSE026
20260782,COURSE001
20260782,COURSE029
20260783,COURSE016
20260783,COURSE028
20260783,COURSE009
20260784,COURSE004
20260784,COURSE015
20260784,COURSE022
20260785,COURSE021
20260785,COURSE009
20260785,COURSE024
20260786,COURSE018
20260786,COURSE021
20260786,COURSE010
20260787,COURSE021
20260787,COURSE013
20260787,COURSE016
20260788,COURSE016
20260788,COURSE012
20260788,COURSE024
20260789,COURSE024
20260789,COURSE001
20260789,COURSE018
20260790,COURSE013
20260790,COURSE009
20260790,COURSE024
20260791,COURSE025
20260791,COURSE026
20260791,COURSE002
20260792,COURSE011
20260792,COURSE018
20260792,COURSE017
20260793,COURSE018
20260793,COURSE012
20260793,COURSE021
20260794,COURSE008
20260794,COURSE010
20260794,COURSE025
20260795,COURSE010
20260795,COURSE012
20260795,COURSE001
20260796,COURSE020
20260796,COURSE015
20260796,COURSE023
20260797,COURSE021
20260797,COURSE030
20260797,COURSE028
20260798,COURSE003
20260798,COURSE018
20260798,COURSE017
20260799,COURSE007
20260799,COURSE014
20260799,COURSE025
20260800,COURSE025
20260800,COURSE010
20260800,COURSE028
20260801,COURSE017
20260801,COURSE030
20260801,COURSE022
20260802,COURSE025
20260802,COURSE003
20260802,COURSE026
20260803,COURSE012
20260803,COURSE026
20260803,COURSE027
20260804,COURSE020
20260804,COURSE027
20260804,COURSE007
20260805,COURSE014
20260805,COURSE002
20260805,COURSE029
20260806,COURSE029
20260806,COURSE024
20260806,COURSE009
20260807,COURSE021
20260807,COURSE023
20260807,COURSE024
20260808,COURSE007
20260808,COURSE015
20260808,COURSE023
20260809,COURSE004
20260809,COURSE029
20260809,COURSE002
20260810,COURSE018
20260810,COURSE011
20260810,COURSE009
20260811,COURSE006
20260811,COURSE003
20260811,COURSE014
20260812,COURSE027
20260812,COURSE013
20260812,COURSE020
20260813,COURSE013
20260813,COURSE002
20260813,COURSE029
20260814,COURSE001
20260814,COURSE009
20260814,COURSE012
20260815,COURSE021
20260815,COURSE016
20260815,COURSE012
20260816,COURSE004
20260816,COURSE002
20260816,COURSE023
20260817,COURSE028
20260817,COURSE002
20260817,COURSE003
20260818,COURSE021
20260818,COURSE025
20260818,COURSE019
20260819,COURSE024
20260819,COURSE010
20260819,COURSE026
20260820,COURSE025
20260820,COURSE024
20260820,COURSE010
20260821,COURSE029
20260821,COURSE014
20260821,COURSE007
20260822,COURSE006
20260822,COURSE023
20260822,COURSE013
20260823,COURSE005
20260823,COURSE023
20260823,COURSE006
20260824,COURSE017
20260824,COURSE003
20260824,COURSE002
20260825,COURSE019
20260825,COURSE026
20260825,COURSE003
20260826,COURSE027
20260826,COURSE030
20260826,COURSE002
20260827,COURSE030
20260827,COURSE016
20260827,COURSE020
20260828,COURSE016
20260828,COURSE028
20260828,COURSE020
20260829,COURSE023
20260829,COURSE015
20260829,COURSE028
20260830,COURSE023
20260830,COURSE003
20260830,COURSE004
20260831,COURSE017
20260831,COURSE008
20260831,COURSE003
20260832,COURSE003
20260832,COURSE004
20260832,COURSE029
20260833,COURSE016
20260833,COURSE002
20260833,COURSE010
20260834,COURSE015
20260834,COURSE001
20260834,COURSE014
20260835,COURSE027
20260835,COURSE010
20260835,COURSE002
20260836,COURSE010
20260836,COURSE011
20260836,COURSE020
20260837,COURSE016
20260837,COURSE018
20260837,COURSE001
20260838,COURSE026
20260838,COURSE001
20260838,COURSE024
20260839,COURSE017
20260839,COURSE020
20260839,COURSE014
20260840,COURSE018
20260840,COURSE028
20260840,COURSE021
20260841,COURSE019
20260841,COURSE005
20260841,COURSE026
20260842,COURSE006
20260842,COURSE008
20260842,COURSE001
20260843,COURSE026
20260843,COURSE030
20260843,COURSE008
20260844,COURSE021
20260844,COURSE017
20260844,COURSE014
20260845,COURSE019
20260845,COURSE026
20260845,COURSE021
20260846,COURSE025
20260846,COURSE026
20260846,COURSE029
20260847,COURSE009
20260847,COURSE019
20260847,COURSE020
20260848,COURSE005
20260848,COURSE010
20260848,COURSE021
20260849,COURSE020
20260849,COURSE018
20260849,COURSE011
20260850,COURSE025
20260850,COURSE004
20260850,COURSE030
20260851,COURSE005
20260851,COURSE026
20260851,COURSE028
20260852,COURSE012
20260852,COURSE029
20260852,COURSE024
20260853,COURSE007
20260853,COURSE029
20260853,COURSE013
20260854,COURSE018
20260854,COURSE005
20260854,COURSE025
20260855,COURSE013
20260855,COURSE021
20260855,COURSE015
20260856,COURSE021
20260856,COURSE028
20260856,COURSE010
20260857,COURSE030
20260857,COURSE014
20260857,COURSE004
20260858,COURSE017
20260858,COURSE012
20260858,COURSE020
20260859,COURSE019
20260859,COURSE021
20260859,COURSE017
20260860,COURSE028
20260860,COURSE011
20260860,COURSE017
20260861,COURSE010
20260861,COURSE022
20260861,COURSE005
20260862,COURSE010
20260862,COURSE018
20260862,COURSE015
20260863,COURSE026
20260863,COURSE005
20260863,COURSE023
20260864,COURSE025
20260864,COURSE007
20260864,COURSE005
20260865,COURSE003
20260865,COURSE019
20260865,COURSE016
20260866,COURSE004
20260866,COURSE019
20260866,COURSE011
20260867,COURSE008
20260867,COURSE016
20260867,COURSE014
20260868,COURSE027
20260868,COURSE004
20260868,COURSE001
20260869,COURSE021
20260869,COURSE014
20260869,COURSE023
20260870,COURSE001
20260870,COURSE010
20260870,COURSE014
20260871,COURSE005
20260871,COURSE027
20260871,COURSE020
20260872,COURSE020
20260872,COURSE016
20260872,COURSE013
20260873,COURSE027
20260873,COURSE009
20260873,COURSE024
20260874,COURSE004
20260874,COURSE011
20260874,COURSE008
20260875,COURSE017
20260875,COURSE024
20260875,COURSE009
20260876,COURSE001
20260876,COURSE025
20260876,COURSE012
20260877,COURSE015
20260877,COURSE027
20260877,COURSE026
20260878,COURSE009
20260878,COURSE020
20260878,COURSE001
20260879,COURSE020
20260879,COURSE027
20260879,COURSE010
20260880,COURSE015
20260880,COURSE027
20260880,COURSE028
20260881,COURSE021
20260881,COURSE009
20260881,COURSE020
20260882,COURSE030
20260882,COURSE025
20260882,COURSE028
20260883,COURSE011
20260883,COURSE017
20260883,COURSE015
20260884,COURSE016
20260884,COURSE002
20260884,COURSE014
20260885,COURSE030
20260885,COURSE002
20260885,COURSE003
20260886,COURSE027
20260886,COURSE024
20260886,COURSE030
20260887,COURSE002
20260887,COURSE003
20260887,COURSE029
20260888,COURSE025
20260888,COURSE027
20260888,COURSE018
20260889,COURSE016
20260889,COURSE027
20260889,COURSE011
20260890,COURSE013
20260890,COURSE028
20260890,COURSE020
20260891,COURSE014
20260891,COURSE025
20260891,COURSE015
20260892,COURSE009
20260892,COURSE001
20260892,COURSE027
20260893,COURSE012
20260893,COURSE020
20260893,COURSE029
20260894,COURSE009
20260894,COURSE004
20260894,COURSE026
20260895,COURSE019
20260895,COURSE016
20260895,COURSE020
20260896,COURSE023
20260896,COURSE019
20260896,COURSE012
20260897,COURSE005
20260897,COURSE015
20260897,COURSE022
20260898,COURSE008
20260898,COURSE013
20260898,COURSE004
20260899,COURSE021
20260899,COURSE007
20260899,COURSE019
20260900,COURSE026
20260900,COURSE029
20260900,COURSE018
20260901,COURSE023
20260901,COURSE016
20260901,COURSE013
20260902,COURSE029
20260902,COURSE014
20260902,COURSE007
20260903,COURSE025
20260903,COURSE004
20260903,COURSE015
20260904,COURSE003
20260904,COURSE028
20260904,COURSE027
20260905,COURSE007
20260905,COURSE027
20260905,COURSE010
20260906,COURSE021
20260906,COURSE014
20260906,COURSE019
20260907,COURSE018
20260907,COURSE014
20260907,COURSE022
20260908,COURSE010
20260908,COURSE007
20260908,COURSE029
20260909,COURSE030
20260909,COURSE028
20260909,COURSE005
20260910,COURSE016
20260910,COURSE026
20260910,COURSE012
20260911,COURSE013
20260911,COURSE021
20260911,COURSE019
20260912,COURSE003
20260912,COURSE013
20260912,COURSE026
20260913,COURSE002
20260913,COURSE010
20260913,COURSE022
20260914,COURSE018
20260914,COURSE008
20260914,COURSE001
20260915,COURSE014
20260915,COURSE004
20260915,COURSE009
20260916,COURSE003
20260916,COURSE006
20260916,COURSE010
20260917,COURSE007
20260917,COURSE021
20260917,COURSE001
20260918,COURSE022
20260918,COURSE010
20260918,COURSE005
20260919,COURSE013
20260919,COURSE002
20260919,COURSE007
20260920,COURSE005
20260920,COURSE026
20260920,COURSE009
20260921,COURSE001
20260921,COURSE011
20260921,COURSE003
20260922,COURSE020
20260922,COURSE004
20260922,COURSE002
20260923,COURSE018
20260923,COURSE019
20260923,COURSE029
20260924,COURSE004
20260924,COURSE013
20260924,COURSE030
20260925,COURSE013
20260925,COURSE003
20260925,COURSE011
20260926,COURSE020
20260926,COURSE021
20260926,COURSE012
20260927,COURSE004
20260927,COURSE008
20260927,COURSE001
20260928,COURSE026
20260928,COURSE016
20260928,COURSE012
20260929,COURSE011
20260929,COURSE003
20260929,COURSE015
20260930,COURSE001
20260930,COURSE004
20260930,COURSE024
20260931,COURSE029
20260931,COURSE002
20260931,COURSE024
20260932,COURSE006
20260932,COURSE026
